Domain,Phylum,Class,Order,Family,Genus,Species
Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, P3OB-42, uncultured bacterium, uncultured bacterium
Bacteria, Dependentiae, Babeliae, Babeliales, Vermiphilaceae, uncultured bacterium, uncultured bacterium
Bacteria, Acidobacteria, Blastocatellia (Subgroup 4), 11-24, uncultured bacterium, uncultured bacterium, uncultured bacterium
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae,NA,NA
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria, Verrucomicrobia, Verrucomicrobiae, Pedosphaerales, Pedosphaeraceae, uncultured bacterium, uncultured bacterium
Bacteria, Verrucomicrobia, Verrucomicrobiae, Pedosphaerales, Pedosphaeraceae, ADurb.Bin063-1,NA
Bacteria, Proteobacteria, Gammaproteobacteria,NA,NA,NA,NA
Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales,NA,NA,NA
Bacteria, Verrucomicrobia, Verrucomicrobiae, Pedosphaerales, Pedosphaeraceae, ADurb.Bin063-1,NA
Bacteria, Patescibacteria, Parcubacteria, Candidatus Azambacteria, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Chlamydiae, Chlamydiae, Chlamydiales, Simkaniaceae,NA,NA
Unassigned,NA,NA,NA,NA,NA,NA
Unassigned,NA,NA,NA,NA,NA,NA
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria, Gemmatimonadetes, Gemmatimonadetes, Gemmatimonadales, Gemmatimonadaceae, uncultured,NA
Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, AB1, uncultured bacterium, uncultured bacterium
Bacteria, Planctomycetes, Planctomycetacia, Gemmatales, Gemmataceae, Gemmata,NA
Bacteria, Verrucomicrobia, Verrucomicrobiae, Chthoniobacterales, Chthoniobacteraceae, Chthoniobacter, uncultured bacterium
Bacteria, Proteobacteria, Alphaproteobacteria, Rhodospirillales, uncultured,NA,NA
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria, Proteobacteria, Gammaproteobacteria, Diplorickettsiales, Diplorickettsiaceae, Aquicella, uncultured bacterium
Bacteria, Gemmatimonadetes, Gemmatimonadetes, Gemmatimonadales, Gemmatimonadaceae, Gemmatimonas, uncultured bacterium
Bacteria, Proteobacteria, Gammaproteobacteria, Legionellales, Legionellaceae, Legionella,NA
Bacteria, Proteobacteria, Alphaproteobacteria, Reyranellales, Reyranellaceae, Reyranella,NA
Bacteria, Planctomycetes, Planctomycetacia, Gemmatales, Gemmataceae, uncultured, uncultured prokaryote
Bacteria, Chlamydiae, Chlamydiae, Chlamydiales, Parachlamydiaceae, Candidatus Protochlamydia,NA
Bacteria, Proteobacteria, Gammaproteobacteria, Diplorickettsiales, Diplorickettsiaceae, uncultured, uncultured bacterium
Bacteria, Proteobacteria, Alphaproteobacteria, Dongiales, Dongiaceae, Dongia, Ambiguous_taxa
Bacteria, Gemmatimonadetes, Gemmatimonadetes, Gemmatimonadales, Gemmatimonadaceae, uncultured, Ambiguous_taxa
Bacteria, Proteobacteria, Alphaproteobacteria, uncultured, uncultured bacterium, uncultured bacterium, uncultured bacterium
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria, Bacteroidetes, Bacteroidia, Cytophagales, Hymenobacteraceae, Hymenobacter, Ambiguous_taxa
Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Altererythrobacter, Ambiguous_taxa
Bacteria, Proteobacteria, Gammaproteobacteria, Gammaproteobacteria Incertae Sedis, Unknown Family, Candidatus Ovatusbacter, uncultured bacterium
Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Rhizobiales Incertae Sedis, Bauldia,NA
Bacteria, Proteobacteria, Deltaproteobacteria, Bdellovibrionales, Bdellovibrionaceae, Bdellovibrio, uncultured bacterium
Bacteria, Acidobacteria, Acidobacteriia, Acidobacteriales, uncultured, Ambiguous_taxa, Ambiguous_taxa
Bacteria, Proteobacteria, Deltaproteobacteria, SAR324 clade(Marine group B), uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Acidobacteria, Acidobacteriia, Solibacterales, Solibacteraceae (Subgroup 3), Candidatus Solibacter, uncultured bacterium
Bacteria, Proteobacteria, Gammaproteobacteria, Betaproteobacteriales, Methylophilaceae, OM43 clade, uncultured Methylobacillus sp.
Bacteria, Bacteroidetes, Bacteroidia, Cytophagales, Microscillaceae, uncultured, uncultured bacterium
Bacteria, Dependentiae, Babeliae, Babeliales,NA,NA,NA
Bacteria, Planctomycetes, Planctomycetacia, Pirellulales, Pirellulaceae, uncultured, Ambiguous_taxa
Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, Polyangiaceae, Pajaroellobacter, uncultured bacterium
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria, Bacteroidetes, Bacteroidia, Chitinophagales, Chitinophagaceae, Ferruginibacter, Ambiguous_taxa
Bacteria, Dependentiae, Babeliae, Babeliales, Vermiphilaceae,NA,NA
Bacteria, Acidobacteria, Subgroup 6, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Actinobacteria, Thermoleophilia, Gaiellales, uncultured,NA,NA
Bacteria, Acidobacteria, Subgroup 17, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa
Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Hyphomicrobiaceae,NA,NA
Bacteria, Bacteroidetes, Bacteroidia, Sphingobacteriales, env.OPS 17,NA,NA
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria, Planctomycetes, Planctomycetacia, Pirellulales, Pirellulaceae, uncultured, uncultured bacterium
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria, Chloroflexi, Anaerolineae, SBR1031, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Planctomycetes, Phycisphaerae, S-70, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Planctomycetes, OM190, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Bacteroidetes, Bacteroidia, Cytophagales, Microscillaceae, uncultured, uncultured bacterium
Bacteria, Bacteroidetes, Bacteroidia, Chitinophagales, Chitinophagaceae, uncultured,NA
Bacteria, Planctomycetes, Planctomycetacia, Gemmatales, Gemmataceae, uncultured, uncultured bacterium
Bacteria, Proteobacteria, Gammaproteobacteria, Betaproteobacteriales, SC-I-84, uncultured bacterium, uncultured bacterium
Bacteria, Elusimicrobia, Lineage IIa,NA,NA,NA,NA
Bacteria, Chlamydiae, Chlamydiae, Chlamydiales, Parachlamydiaceae, Neochlamydia, metagenome
Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, SM2D12, uncultured bacterium, uncultured bacterium
Bacteria, Bacteroidetes, Bacteroidia, Chitinophagales, uncultured,NA,NA
Bacteria, Bacteroidetes, Bacteroidia, Cytophagales, Hymenobacteraceae, Hymenobacter, uncultured bacterium
Bacteria, Proteobacteria, Alphaproteobacteria, uncultured,NA,NA,NA
Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, Haliangiaceae, Haliangium,NA
Bacteria, Planctomycetes, Planctomycetacia, Gemmatales, Gemmataceae, Gemmata, uncultured bacterium
Bacteria, Proteobacteria, Alphaproteobacteria, Caulobacterales, Caulobacteraceae,NA,NA
Bacteria, Bacteroidetes, Bacteroidia, Chitinophagales, Chitinophagaceae, uncultured, uncultured bacterium
Archaea, Nanoarchaeaeota, Woesearchaeia,NA,NA,NA,NA
Bacteria, Verrucomicrobia, Verrucomicrobiae, S-BQ2-57 soil group, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, SM2D12, uncultured bacterium, uncultured bacterium
Bacteria, Acidobacteria, Blastocatellia (Subgroup 4), 11-24, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Proteobacteria, Gammaproteobacteria, Betaproteobacteriales,NA,NA,NA
Bacteria, Proteobacteria, Alphaproteobacteria, Paracaedibacterales, Paracaedibacteraceae, Candidatus Paracaedibacter,NA
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria, Planctomycetes, Planctomycetacia, Planctomycetales, uncultured,NA,NA
Bacteria, Acidobacteria, Blastocatellia (Subgroup 4), Blastocatellales, Blastocatellaceae, Ambiguous_taxa, Ambiguous_taxa
Bacteria, Bacteroidetes, Bacteroidia, Chitinophagales, Chitinophagaceae, uncultured,NA
Bacteria, Bacteroidetes, Bacteroidia, Sphingobacteriales, AKYH767, Ambiguous_taxa, Ambiguous_taxa
Bacteria, Proteobacteria, Gammaproteobacteria,NA,NA,NA,NA
Bacteria, Chloroflexi, Chloroflexia, Thermomicrobiales, Thermomicrobiaceae, Nitrolancea, uncultured bacterium
Bacteria, Acidobacteria, Subgroup 5, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa
Bacteria, Chloroflexi, Ktedonobacteria, C0119, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Bacteroidetes, Bacteroidia, Chitinophagales, 37-13, uncultured bacterium, uncultured bacterium
Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Xanthobacteraceae, uncultured, Ambiguous_taxa
Bacteria, Proteobacteria, Gammaproteobacteria, Gammaproteobacteria Incertae Sedis, Unknown Family, Candidatus Ovatusbacter, uncultured bacterium
Bacteria, Patescibacteria, Parcubacteria, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Actinobacteria, MB-A2-108, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Verrucomicrobia, Verrucomicrobiae, Pedosphaerales, Pedosphaeraceae, ADurb.Bin063-1, uncultured bacterium
Bacteria, Proteobacteria, Gammaproteobacteria, Steroidobacterales, Steroidobacteraceae, Steroidobacter, Ambiguous_taxa
Bacteria, Proteobacteria, Gammaproteobacteria, uncultured,NA,NA,NA
Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, Blfdi19,NA,NA
Bacteria, Gemmatimonadetes, Gemmatimonadetes, Gemmatimonadales, Gemmatimonadaceae, Gemmatimonas, uncultured bacterium
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria, Bacteroidetes, Bacteroidia, Chitinophagales, Chitinophagaceae, uncultured,NA
Bacteria, Proteobacteria, Gammaproteobacteria, Betaproteobacteriales, Nitrosomonadaceae, Ellin6067, uncultured bacterium
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria, Planctomycetes, Planctomycetacia, Gemmatales, Gemmataceae, Gemmata, uncultured planctomycete
Bacteria, Proteobacteria, Gammaproteobacteria, Betaproteobacteriales, Burkholderiaceae, Cupriavidus, Ambiguous_taxa
Bacteria, Acidobacteria, Blastocatellia (Subgroup 4), 11-24, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa
Bacteria, Proteobacteria, Deltaproteobacteria, NB1-j, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Chlamydiae, Chlamydiae, Chlamydiales, Parachlamydiaceae, Candidatus Protochlamydia, metagenome
Bacteria, Acidobacteria, Blastocatellia (Subgroup 4), 11-24, uncultured Acidobacteria bacterium, uncultured Acidobacteria bacterium, uncultured Acidobacteria bacterium
Bacteria, Firmicutes, Bacilli, Bacillales, Paenibacillaceae, Paenibacillus, Ambiguous_taxa
Bacteria, Verrucomicrobia, Verrucomicrobiae, Pedosphaerales, Pedosphaeraceae, uncultured bacterium, uncultured bacterium
Bacteria, Verrucomicrobia, Verrucomicrobiae, Pedosphaerales, Pedosphaeraceae, uncultured Verrucomicrobia bacterium, uncultured Verrucomicrobia bacterium
Bacteria, Acidobacteria, Acidobacteriia, Subgroup 2, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Verrucomicrobia, Verrucomicrobiae, Opitutales, Opitutaceae, Lacunisphaera, Ambiguous_taxa
Bacteria, Chloroflexi, Dehalococcoidia, S085, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Proteobacteria, Gammaproteobacteria, Diplorickettsiales, Diplorickettsiaceae, uncultured,NA
Bacteria, Hydrogenedentes, Hydrogenedentia, Hydrogenedentiales, Hydrogenedensaceae, uncultured bacterium, uncultured bacterium
Bacteria, Patescibacteria, Saccharimonadia, Saccharimonadales, Saccharimonadaceae, Candidatus Saccharimonas, uncultured rumen bacterium
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria, Proteobacteria, Gammaproteobacteria, Diplorickettsiales, Diplorickettsiaceae, uncultured, uncultured bacterium
Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Bacillus,NA
Bacteria, Proteobacteria, Deltaproteobacteria, Oligoflexales, 0319-6G20,NA,NA
Bacteria, Planctomycetes, OM190, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Bacteroidetes, Bacteroidia, Chitinophagales, Chitinophagaceae, uncultured,NA
Bacteria, Patescibacteria, Parcubacteria, Candidatus Kaiserbacteria,NA,NA,NA
Bacteria, Proteobacteria, Alphaproteobacteria, Acetobacterales, Acetobacteraceae, uncultured, metagenome
Bacteria, Dependentiae, Babeliae, Babeliales, UBA12409, uncultured bacterium, uncultured bacterium
Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, uncultured,NA,NA
Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, uncultured, uncultured bacterium
Bacteria, Planctomycetes, Phycisphaerae, Tepidisphaerales, CPla-3 termite group,NA,NA
Bacteria, Verrucomicrobia, Verrucomicrobiae, Chthoniobacterales, Chthoniobacteraceae, Chthoniobacter, uncultured bacterium
Bacteria, Bacteroidetes, Bacteroidia, Chitinophagales, Chitinophagaceae, uncultured, Ambiguous_taxa
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria, Acidobacteria, Acidobacteriia, Solibacterales, Solibacteraceae (Subgroup 3), Bryobacter, Ambiguous_taxa
Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Rhizobiales Incertae Sedis, Nordella,NA
Bacteria, Verrucomicrobia, Verrucomicrobiae, Chthoniobacterales, Chthoniobacteraceae, Candidatus Udaeobacter, uncultured bacterium
Bacteria, Chlamydiae, Chlamydiae, Chlamydiales, Parachlamydiaceae, Neochlamydia,NA
Bacteria, Patescibacteria, Parcubacteria, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Planctomycetes, Planctomycetacia, Gemmatales, Gemmataceae, uncultured, uncultured bacterium
Archaea, Euryarchaeota, Thermoplasmata, Marine Group II, uncultured archaeon, uncultured archaeon, uncultured archaeon
Bacteria, Proteobacteria, Gammaproteobacteria, Diplorickettsiales, Diplorickettsiaceae, Aquicella,NA
Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, Polyangiaceae, uncultured, Ambiguous_taxa
Bacteria, Proteobacteria, Gammaproteobacteria, Gammaproteobacteria Incertae Sedis, Unknown Family, Candidatus Ovatusbacter, uncultured bacterium
Bacteria, Proteobacteria, Gammaproteobacteria, Coxiellales, Coxiellaceae, Coxiella, Ambiguous_taxa
Bacteria, Proteobacteria, Gammaproteobacteria, Cellvibrionales, Cellvibrionaceae, Ambiguous_taxa,NA
Bacteria, Chloroflexi, OLB14, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa
Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae,NA,NA
Bacteria, Firmicutes, Bacilli, Bacillales, Paenibacillaceae, Paenibacillus, Paenibacillus sp. A4
Bacteria, Dependentiae, Babeliae, Babeliales, Vermiphilaceae, uncultured bacterium, uncultured bacterium
Bacteria, Bacteroidetes, Bacteroidia, Chitinophagales, Chitinophagaceae, uncultured,NA
Bacteria, Planctomycetes, Pla4 lineage, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Patescibacteria, Saccharimonadia, Saccharimonadales, metagenome, metagenome, metagenome
Bacteria, Verrucomicrobia, Verrucomicrobiae, Pedosphaerales, Pedosphaeraceae, metagenome, metagenome
Bacteria, Planctomycetes, Phycisphaerae, Tepidisphaerales, WD2101 soil group, uncultured bacterium, uncultured bacterium
Bacteria, Proteobacteria, Alphaproteobacteria, Micropepsales, Micropepsaceae, uncultured, Ambiguous_taxa
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria, Proteobacteria, Gammaproteobacteria, Coxiellales, Coxiellaceae, Coxiella,NA
Bacteria, Planctomycetes, Planctomycetacia, Pirellulales, Pirellulaceae, Pir4 lineage, uncultured bacterium
Bacteria, Acidobacteria, Subgroup 25, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Beijerinckiaceae,NA,NA
Bacteria, Chlamydiae, Chlamydiae, Chlamydiales, Waddliaceae, Waddlia,NA
Bacteria, Verrucomicrobia, Verrucomicrobiae, Chthoniobacterales, Chthoniobacteraceae, Candidatus Udaeobacter,NA
Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, Archangiaceae, Anaeromyxobacter, uncultured delta proteobacterium
Bacteria, Bacteroidetes, Bacteroidia, Chitinophagales, Chitinophagaceae,NA,NA
Bacteria, Bacteroidetes, Ignavibacteria, SJA-28, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Acidobacteria, Acidobacteriia, Solibacterales, Solibacteraceae (Subgroup 3), PAUC26f, uncultured bacterium
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria, Chlamydiae, Chlamydiae, Chlamydiales, cvE6,NA,NA
Bacteria, Planctomycetes, Planctomycetacia, Pirellulales, Pirellulaceae, uncultured,NA
Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Moraxellaceae, [Agitococcus] lubricus group, Ambiguous_taxa
Bacteria, Patescibacteria, ABY1, Candidatus Magasanikbacteria, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Planctomycetes, OM190, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Proteobacteria, Gammaproteobacteria, Betaproteobacteriales, Methylophilaceae, Methylophilus, uncultured bacterium
Bacteria, Planctomycetes, Phycisphaerae, Tepidisphaerales, WD2101 soil group, uncultured bacterium, uncultured bacterium
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales,Bacteriap25,NA,NA
Bacteria, Omnitrophicaeota, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria, Proteobacteria, Gammaproteobacteria, WD260, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Bacteroidetes, Bacteroidia, Sphingobacteriales,NA,NA,NA
Bacteria, Patescibacteria, Parcubacteria, Candidatus Jorgensenbacteria, Candidatus Adlerbacteria bacterium GW2011_GWC1_50_9, Candidatus Adlerbacteria bacterium GW2011_GWC1_50_9, Candidatus Adlerbacteria bacterium GW2011_GWC1_50_9
Bacteria, Patescibacteria, Saccharimonadia, Saccharimonadales, wastewater metagenome, wastewater metagenome, wastewater metagenome
Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Bacillus, Ambiguous_taxa
Bacteria, Proteobacteria, Deltaproteobacteria, Bdellovibrionales, Bdellovibrionaceae, Bdellovibrio,NA
Bacteria, Proteobacteria, Gammaproteobacteria, Betaproteobacteriales, Burkholderiaceae,NA,NA
Bacteria, Planctomycetes, Pla3 lineage, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Proteobacteria, Alphaproteobacteria, Acetobacterales, Acetobacteraceae, uncultured, uncultured bacterium
Bacteria, Actinobacteria, Actinobacteria, Propionibacteriales, Nocardioidaceae, Nocardioides, uncultured bacterium
Bacteria, Patescibacteria, Microgenomatia, uncultured soil bacterium, uncultured soil bacterium, uncultured soil bacterium, uncultured soil bacterium
Bacteria, Actinobacteria, Actinobacteria, Micromonosporales, Micromonosporaceae, Micromonospora,NA
Bacteria, Proteobacteria, Alphaproteobacteria, Micropepsales, Micropepsaceae, uncultured,NA
Bacteria, Acidobacteria, Blastocatellia (Subgroup 4), 11-24, uncultured Acidobacteria bacterium, uncultured Acidobacteria bacterium, uncultured Acidobacteria bacterium
Bacteria, Acidobacteria, Subgroup 11, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa
Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, Blfdi19, uncultured bacterium, uncultured bacterium
